id,gender,age in 1st year,age at graduation,ethnicity,GPA 1st Year,GPA 2nd Year,GPA 3rd Year,GPA 4th Year,GPA - 5th Year,Job Placement - 3rd Year,Job Placement - 4th Year,Job Placement - 5th Year,Year of Graduation
f9d0de44-9800-5a3f-ba94-fdafab18f6b7,M,18,21,HISPANIC LATINO AMER,3.43,3.2,3.2,3.43,,,Yes,,4th Year
f9f99fa2-1347-53d8-8c96-50fdaf818051,M,18,21,ASIAN,3.58,3.58,3.58,3.58,,,,,4th Year
fa555941-bf1c-5f0e-a068-71e5d90865f4,M,18,21,CAUCASN,3.06,3.06,3.13,3.06,,,Yes,,4th Year
faf2c7ee-94cc-57e8-baa5-0198dec04ca9,M,18,21,ASIAN,3.55,3.45,3.45,3.55,,,,,4th Year
fb1c7494-248b-500d-9e3b-68d4e4563b07,F,18,21,CAUCASN,2.96,3.06,3.06,3.09,,Yes,,,4th Year
fb8350c8-5983-547f-bd06-fcf3ae862925,M,18,21,AMER-IND,3.38,3.16,3.16,3.38,,,,,4th Year
fc616440-f185-5ee9-a379-9de0cf08ee0a,M,18,21,HISPANIC LATINO AMER,3.14,3.14,3.14,3.23,,Yes,,,4th Year
fcc30793-2c05-5d16-99cd-84437aa64c0b,M,18,21,CAUCASN,3.15,3.15,3.15,3.23,,Yes,,,4th Year
fd475195-3b06-5f36-8540-1bdd9ff83f49,F,18,21,ASIAN,2.76,2.76,3.03,3.05,,Yes,Yes,,4th Year
fd9d2a73-bb5c-53cd-baee-f764ba5f703d,M,18,21,ASIAN,2.78,2.66,3.01,3.25,,Yes,Yes,,4th Year
fe4d3dcb-6e82-541c-b526-9439dbd87ba1,M,18,21,HISPANIC LATINO AMER,3.62,3.33,3.33,3.62,,Yes,Yes,,4th Year
fe996281-fe9e-54c3-8d72-e7a35ce9a4c8,M,18,21,ASIAN,2.71,2.71,3.08,3.07,,Yes,,,4th Year
fecabad1-751b-5971-a5d9-196902ada9f0,F,18,21,ASIAN,3.31,3.31,3.31,3.31,,Yes,Yes,,4th Year
fef6f1cc-0ace-5277-b227-588562539e32,M,18,21,ASIAN,3.52,3.46,3.46,3.52,,Yes,,,4th Year
ff0da596-b76a-50e6-9b6c-214b6ba3eca2,F,18,21,ASIAN,2.79,2.75,3.08,3.25,,Yes,Yes,,4th Year
ff309171-e96e-556d-9c66-ba0b0b4d37af,M,18,21,ASIAN,3.25,3.25,3.25,3.24,,Yes,,,4th Year
ff496aab-8161-58fd-b7d7-24bd92b0de1a,F,18,21,ASIAN,3.01,3.01,3.01,3.01,,Yes,,,4th Year
ff782ff9-d8fd-5a4a-ba8b-479e5a8735ee,F,18,21,CAUCASN,3.63,3.42,3.42,3.63,,Yes,,,4th Year
ffaa2ecf-bb13-500b-be32-2275223234f6,M,18,21,HAW/PAC,3.61,3.61,3.61,3.61,,Yes,,,4th Year
ffdf617b-1e79-52bd-ae26-79ab87eb6feb,M,18,21,AFRO-AM,3.08,3.08,3.22,3.08,,Yes,,,4th Year
02cfd3a0-4afa-50b6-8d62-17b7b57ce09a,M,18,22,CAUCASN,2.75,2.75,3.08,2.75,3.12,,,,5th Year
06407631-1495-5401-9be0-35bdbcd4504f,F,18,22,CAUCASN,2.9,2.9,2.9,2.9,3.16,,,,5th Year
09043a61-6f6e-5468-9476-d1fcec77412d,M,18,22,ASIAN,2.78,2.78,2.78,2.78,3.2,,,,5th Year
097034bc-8565-5986-9490-044497b97dc6,M,18,22,HISPANIC LATINO AMER,2.9,2.9,2.9,2.9,3.17,,,,5th Year
09c62f8a-6fbe-53b0-a8eb-0b665bf0dd0c,M,18,22,HISPANIC LATINO AMER,2.91,2.91,2.91,2.91,3.23,,,,5th Year
0c1bf6d7-50d3-5cd7-bce8-52b66a898045,F,18,22,ASIAN,2.94,2.94,3,2.94,3.03,,,Yes,5th Year
0e1deb3a-0efd-5f50-bff8-7271e09ad70f,F,18,22,CAUCASN,2.73,2.73,2.97,2.73,3.11,,,,5th Year
0f9420c5-51af-5802-88a3-de3bde4bf35d,M,18,22,CAUCASN,2.95,2.95,3.07,2.95,3.07,,,Yes,5th Year
10a936f7-c2dd-5b7e-beb2-7c26e7a2b424,M,18,22,ASIAN,2.52,2.76,2.76,2.52,3.03,,,Yes,5th Year
1757eefd-d1b1-584e-a52e-db82cb76f56c,M,18,22,CAUCASN,2.9,2.9,2.9,2.9,3.18,,,,5th Year
1b9052c9-a609-5b74-acd4-f1b989e7b2fd,M,18,22,CAUCASN,2.89,2.89,3.05,2.89,3.08,,,Yes,5th Year
223589bc-5778-57a1-a13f-e2afb18a7534,M,18,22,CAUCASN,2.69,2.69,3.04,2.69,3.19,,,Yes,5th Year
27094b37-65f5-59d0-9893-c8b396fbb9d4,M,18,22,ASIAN,2.68,2.68,2.92,2.68,3.09,,,,5th Year
2b716456-7f84-52aa-b13f-dc2edd104609,M,18,22,CAUCASN,2.75,2.75,3.09,2.75,3.12,,,,5th Year
2b74f6ba-0b54-54ee-a312-03ba25ce22dd,M,18,22,ASIAN,2.99,2.99,3.1,2.99,3.11,,,Yes,5th Year
2d6f2d21-3c76-52e5-b199-f7f9dd908adb,M,18,22,ASIAN,2.75,2.75,3.1,2.75,3.02,,,Yes,5th Year
3268392c-e929-5665-9fe7-56e452cfc40c,M,18,22,CAUCASN,2.51,2.71,2.71,2.51,3,,,Yes,5th Year
36099fe9-28ef-5388-a27d-fe879e112f4c,M,18,22,HISPANIC LATINO AMER,2.55,2.87,3.04,2.55,3.1,,,,5th Year
37f7d1bd-72b4-5f97-a4f6-bc626a781f39,M,18,22,HISPANIC LATINO AMER,2.89,2.89,3.05,2.89,3.09,,,Yes,5th Year
3917ec1c-b3dd-569d-ae8e-4926881c8108,M,18,22,ASIAN,2.51,2.72,3,2.51,3.01,,,Yes,5th Year
3af88f73-e763-5019-be99-15da85b6d5b9,M,18,22,CAUCASN,2.64,2.62,2.61,2.64,3.01,,,Yes,5th Year
3c0ba07c-7265-595e-ac4b-4857c4484614,M,18,22,ASIAN,2.94,2.94,3,2.94,3.04,,,Yes,5th Year
3d12ddf3-637c-5524-8c6c-38004172b72d,F,18,22,HISPANIC LATINO AMER,2.87,2.87,3.01,2.87,3.03,,,,5th Year
3db58c68-e072-5fa1-b4be-30d94f42ffac,M,18,22,CAUCASN,2.99,2.99,3.11,2.99,3.12,,,Yes,5th Year
4594053a-1955-5598-9aad-c3765a76f209,M,18,22,HISPANIC LATINO AMER,2.89,2.89,3.05,2.89,3.1,,,Yes,5th Year
47d82f7d-c0bf-5463-af41-eb597cd92329,M,18,22,AMER-IND,2.54,2.84,2.84,2.54,3.08,,,,5th Year
4945848b-5761-5064-9a62-3a6aee490426,M,18,22,HISPANIC LATINO AMER,2.73,2.73,2.98,2.73,3.13,,,,5th Year
4ac8aa78-cb47-53a8-9219-2c50bf258fba,M,18,22,HISPANIC LATINO AMER,2.75,2.75,2.75,2.75,3.04,,,Yes,5th Year
4b7f5bbd-a4a6-5d25-888b-841b24587eb4,M,18,22,HISPANIC LATINO AMER,2.91,2.91,3.12,2.91,3.24,,,,5th Year
4b9ba4af-5a3d-5593-be8d-797aec559d6a,M,18,22,ASIAN,2.67,2.67,2.79,2.67,3.08,,,,5th Year
4ba91812-1479-5f68-9ee4-f20aca643c51,M,18,22,CAUCASN,2.91,2.91,3.13,2.91,3.25,,,,5th Year
4bd2acbb-dfb7-52f4-8480-7cd12a01b1c5,M,18,22,CAUCASN,2.53,2.79,2.79,2.53,3.05,,,,5th Year
4fb8c431-d044-5297-8799-319220b5f74c,F,18,22,HISPANIC LATINO AMER,2.9,2.9,2.9,2.9,3.19,,,,5th Year
4fc4aa5c-105e-55c1-be39-26c4ae9688dc,M,18,22,CAUCASN,2.59,2.99,2.99,2.59,3.16,,,Yes,5th Year
5086c1f2-187c-52ba-a656-983b2b58816b,M,18,22,ASIAN,2.69,2.69,3.05,2.69,3.21,,,Yes,5th Year
527adbf1-c70b-5d25-8e66-db37817d5a03,M,18,22,ASIAN,2.51,2.73,3.02,2.51,3.02,,,Yes,5th Year
544ceb66-965f-5e6e-bd5c-6540e9325aa5,F,18,22,ASIAN,2.53,2.8,2.8,2.53,3.06,,,,5th Year
546799db-4cd1-55b4-9bcf-64a65ea5ae19,M,18,22,ASIAN,2.89,2.89,3.05,2.89,3.11,,,Yes,5th Year
54ab7594-3eda-58f3-be3a-d55c6179b347,M,18,22,CAUCASN,2.53,2.81,3,2.53,3.07,,,,5th Year
575a7721-aded-52a8-98a1-6923b987ca9f,M,18,22,ASIAN,2.65,2.67,2.9,2.65,3.01,,,Yes,5th Year
577dec1f-3f1b-5220-b6ab-941db5850a4a,M,18,22,CAUCASN,2.73,2.73,2.99,2.73,3.15,,,,5th Year
5782b298-29ff-5183-aea1-1f065d3cd850,M,18,22,HISPANIC LATINO AMER,2.79,2.71,2.8,2.79,3,,,,5th Year
5a1a6300-cdc3-51af-bfb4-a7121b123aee,M,18,22,HISPANIC LATINO AMER,2.74,2.91,2.91,2.74,3,,,,5th Year
5a2ed237-d81d-5891-b151-4f02b166ce70,F,18,22,ASIAN,2.6,2.6,2.6,2.6,3.18,,,Yes,5th Year
5a7b7fc1-d7c1-56b0-8d22-5d35981f54be,F,18,22,ASIAN,2.65,2.68,3.01,2.65,3.01,,,Yes,5th Year
5d3d4107-bdf8-54af-b603-ef5af1e34116,F,18,22,CAUCASN,2.99,2.99,3.12,2.99,3.13,,,Yes,5th Year
61088873-c202-5e33-85fd-184241581a08,F,18,22,ASIAN,2.94,2.94,3,2.94,3.05,,,Yes,5th Year
61d0f2d5-1e33-57a1-9623-cfcb0a35c82c,M,18,22,HISPANIC LATINO AMER,2.9,2.9,2.9,2.9,3.2,,,,5th Year
656a5d05-8fac-542b-a52d-0bdd479813f3,M,18,22,HISPANIC LATINO AMER,2.54,2.85,3.01,2.54,3.09,,,,5th Year
6777603e-0d38-5dc4-a557-c79a369d0c74,M,18,22,ASIAN,2.75,2.75,2.75,2.75,3.06,,,Yes,5th Year
67d15122-083b-530e-b63f-dceb518c917c,F,18,22,HISPANIC LATINO AMER,2.87,2.87,3.01,2.87,3.04,,,,5th Year
6865db17-dde8-51a6-8904-164972e65b8c,F,18,22,HISPANIC LATINO AMER,2.87,2.87,3.01,2.87,3.05,,,,5th Year
6a051202-3906-5bc4-b23e-1a24e71d3d16,M,18,22,HISPANIC LATINO AMER,2.9,2.9,2.9,2.9,3.21,,,,5th Year
6c5b63d0-5e4e-5f50-a3dd-cade1154d2a9,M,18,22,HISPANIC LATINO AMER,2.57,2.92,2.92,2.57,3.12,,,Yes,5th Year
6dec64f5-1f98-57e2-a4ec-eea73cb221e9,F,18,22,HISPANIC LATINO AMER,2.89,2.89,3.05,2.89,3.12,,,Yes,5th Year
6fbc2d30-4d9f-5991-9181-769f2fbcd26c,M,18,22,ASIAN,2.57,2.93,3,2.57,3.13,,,Yes,5th Year
74a55b83-9aac-5414-aceb-8984ea115b27,M,18,22,ASIAN,2.99,2.99,2.99,2.99,3.14,,,Yes,5th Year
75e34872-c228-5244-8d9e-21c481bdc6b1,M,18,22,ASIAN,2.73,2.81,3.21,2.73,3.17,Yes,,,5th Year
7816d99f-26b2-5057-a04b-c2fdf72fea0e,F,18,22,HISPANIC LATINO AMER,2.73,2.82,3,2.73,3.19,Yes,,,5th Year
7b9e0393-a7a2-5314-9810-bc95c75d31bd,F,18,22,CAUCASN,2.73,2.83,3,2.73,3.21,,,,5th Year
81da9b6b-cb70-505f-b2ae-952429439fcd,M,18,22,CAUCASN,2.74,2.92,3.19,2.74,3.12,,,,5th Year
8342c040-2597-54a5-914b-b6b0cad9483d,M,18,22,ASIAN,2.66,2.77,2.77,2.66,3.02,,,,5th Year
83484412-21ab-5261-a57c-013ef7e23736,M,18,22,CAUCASN,2.99,2.99,2.99,2.99,3.15,,,Yes,5th Year
8451cf1c-b7c7-503f-9321-3c152ca6224f,M,18,22,ASIAN,2.55,2.88,2.88,2.55,3.11,,,Yes,5th Year
87207865-c8c5-562d-bb28-75b95ff2135b,M,18,22,ASIAN,2.65,2.69,2.69,2.65,3.01,,,,5th Year
88799baa-b871-5419-8127-a8fa53089dd9,M,18,22,CAUCASN,2.75,2.75,2.75,2.75,3.08,,,Yes,5th Year
900731fd-949f-5597-96dc-88e7d3ebb66f,M,18,22,AFRO-AM,2.89,2.89,3.05,2.89,3.13,,,Yes,5th Year
901a3f53-6b71-5bb5-843b-f2a45a165f59,M,18,22,CAUCASN,2.66,2.78,2.78,2.66,3.03,,,,5th Year
9046b6b1-dfcc-50c9-bacf-401e3f1d6d8e,M,18,22,HAW/PAC,2.57,2.94,2.94,2.57,3.14,,,Yes,5th Year
90ae4120-5435-5d1b-92c4-f095a0ffc401,M,18,22,ASIAN,2.89,2.89,2.89,2.89,3.14,,,Yes,5th Year
962e39f9-bb14-5867-9371-31c96e9ec170,F,18,22,CAUCASN,2.66,2.79,2.79,2.66,3.04,,,,5th Year
97137d90-8fe1-5bac-b3d1-bd7923b3ee78,F,18,22,ASIAN,2.74,2.93,2.93,2.74,3.12,,,,5th Year
97da60bc-f424-5516-b617-ea22b527c0df,M,18,22,ASIAN,2.57,2.95,3.19,2.57,3.15,,,Yes,5th Year
9cc3e54e-8d18-50f5-98b0-cb6fc01f5769,M,18,22,ASIAN,2.66,2.8,2.8,2.66,3.05,,,,5th Year
9dac1c44-c711-5a5b-a104-5cb68b21c3ff,M,18,22,ASIAN,2.64,2.63,2.65,2.64,3.01,,,Yes,5th Year
9f32ff1c-4770-5a10-a8c7-1440cf4d8e9d,M,18,22,ASIAN,2.79,2.72,2.92,2.79,3.01,,,,5th Year
a043bf23-4c47-51e9-8cdf-551563cee31b,M,18,22,CAUCASN,2.67,2.67,2.8,2.67,3.09,,,,5th Year
a05e94c7-085e-54c8-9a43-e349080db564,M,18,22,CAUCASN,2.69,2.69,3.06,2.69,3.23,,,Yes,5th Year
a1c367b4-911f-517d-89bb-172007a9ff6c,M,18,22,HISPANIC LATINO AMER,2.59,3,3,2.59,3.17,,,Yes,5th Year
a1eeb9c7-fc5c-5885-9514-27635127e6f5,M,18,22,CAUCASN,2.65,2.7,2.7,2.65,3.01,,,,5th Year
a26584da-61d1-53a5-8169-59061c130a87,M,18,22,CAUCASN,2.67,2.67,2.81,2.67,3.1,,,,5th Year
a33811d5-3f42-52cc-a63d-279046296bf7,M,18,22,CAUCASN,2.75,2.75,2.75,2.75,3.1,,,Yes,5th Year
a5028d7f-7f06-558f-9667-dbc856b3d38c,F,18,22,HISPANIC LATINO AMER,2.72,2.72,2.86,2.72,3.01,,,,5th Year
a697a01e-b7b5-5da6-b6e4-d2f1a00e3341,M,18,22,CAUCASN,2.68,2.68,2.93,2.68,3.11,,,,5th Year
a9c517e9-8de3-553f-bca1-209472fbdae7,F,18,22,ASIAN,2.9,2.9,2.9,2.9,3.22,,,,5th Year
aac64aab-a127-5af3-9c0d-cc6c4777b563,M,18,22,HAW/PAC,2.93,2.93,2.93,2.93,3.01,,,,5th Year
ac38c36a-87da-5106-b6f2-0721ae1f5ef2,F,18,22,ASIAN,2.67,2.67,2.82,2.67,3.01,,,,5th Year
adb2cf65-da6d-51f7-9c1b-d3b72f966a68,M,18,22,ASIAN,2.68,2.68,3,2.68,3.13,,,Yes,5th Year
ae0ad9ff-c278-5232-b229-e6bf2c54d4eb,F,18,22,HISPANIC LATINO AMER,2.69,2.69,3.07,2.69,3.25,,,,5th Year
aff12dd8-dcec-5155-a27e-eb1f4177fac4,F,18,22,HISPANIC LATINO AMER,2.68,2.68,2.95,2.68,3.15,,,Yes,5th Year
b1371c88-60f5-52b3-80d8-1e825cad23c4,M,18,22,ASIAN,2.69,2.69,3.08,2.69,3.27,,,,5th Year
b6d1a11a-f3ea-5a45-937d-7b12962b70b4,F,18,22,ASIAN,2.95,2.95,3.09,2.95,3.08,Yes,,,5th Year
ba1159ce-9e4a-5e45-b563-e3d4e5e2e304,M,18,22,ASIAN,2.52,2.77,3.18,2.52,3.04,Yes,,,5th Year
bb6ba6da-6ec9-5aad-a2d0-383656eb0b8d,F,18,22,ASIAN,2.72,2.72,2.87,2.72,3.03,,,,5th Year
bb8bf91f-daf7-5a3c-89de-58571bdb5b62,F,18,22,CAUCASN,2.94,2.94,2.94,2.94,3.06,,,Yes,5th Year
bde41477-919e-5562-8e7c-4febd71c9085,M,18,22,ASIAN,2.79,2.73,3,2.79,3.02,,,,5th Year
c09d315d-e298-5674-9639-d63573a47cb8,F,18,22,HISPANIC LATINO AMER,2.93,2.93,2.93,2.93,3.02,,,,5th Year
c15054f2-63f0-521e-adc2-5a54747e9713,M,18,22,CAUCASN,2.72,2.72,3.07,2.72,3.05,Yes,,,5th Year
c1cfe759-096e-5bef-b238-612681e6e630,M,18,22,HISPANIC LATINO AMER,2.69,2.69,3.09,2.69,3.11,,,,5th Year
c21eac41-db22-5b6e-bce3-1edb8f6de445,M,18,22,ASIAN,2.63,2.57,2.7,2.63,3.01,,,,5th Year
c5730892-5301-5363-9fe8-15df9464029b,M,18,22,ASIAN,2.63,2.58,2.72,2.63,3.01,,,Yes,5th Year
c5f0ae36-122f-5830-a224-216c82c5e368,M,18,22,HISPANIC LATINO AMER,2.74,2.94,3,2.74,3.12,,,,5th Year
c7851199-fb8a-51c3-9af8-f57dd461612b,M,18,22,ASIAN,2.75,2.75,2.75,2.75,3.12,,,Yes,5th Year
cc52ae43-5191-53e3-bf23-dbdc789724b6,M,18,22,CAUCASN,2.67,2.67,3.18,2.67,3.03,Yes,,,5th Year
cefa0be8-3c70-5320-9557-7d9f4233b448,F,18,22,CAUCASN,2.69,2.69,3.1,2.69,3.12,Yes,,,5th Year
d11793fd-6c09-5e48-b9fc-f017c0873f15,F,18,22,CAUCASN,2.95,2.95,3.11,2.95,3.09,,,Yes,5th Year
d3e40bd9-1b4a-586e-a5a2-f205502c8ccd,M,18,22,ASIAN,2.87,2.87,3,2.87,3.06,,,,5th Year
d7616d56-d5ce-541c-8ea1-c44db704ed6f,M,18,22,ASIAN,2.75,2.75,2.75,2.75,3.14,,,Yes,5th Year
da9f970d-7c6b-5f0c-8db7-3b60c65eec5c,M,18,22,CAUCASN,2.66,2.66,2.71,2.66,3.06,,,,5th Year
daa73052-48a8-566a-86d6-d0f94b5c74b9,M,18,22,ASIAN,2.69,2.69,3.11,2.69,3.13,,,,5th Year
db436622-223e-5e19-9d93-391c6fb150d2,M,18,22,CAUCASN,2.67,2.67,3.01,2.67,3.05,Yes,,,5th Year
de7335bb-d076-56fe-bf40-e5702c2d1c71,M,18,22,HISPANIC LATINO AMER,2.66,2.66,3.12,2.66,3.07,Yes,,,5th Year
dfb20a07-3ed1-502c-b913-4913a9f09314,M,18,22,CAUCASN,2.74,2.95,3.03,2.74,3.12,Yes,,,5th Year
e2628b9a-517a-5c47-8b3b-46a41493105c,M,18,22,CAUCASN,2.68,2.68,2.96,2.68,3.17,,,Yes,5th Year
e45c4cb8-8164-5185-9c34-e2d641283da5,F,18,22,ASIAN,2.65,2.73,3.03,2.65,3.01,,,,5th Year
e4f3fb0a-62ee-5f85-9fc6-462bae4e2281,F,18,22,HISPANIC LATINO AMER,2.72,2.72,2.89,2.72,3.07,,,,5th Year
e84df9c0-940b-57b7-acf5-ab5af5c43a96,M,18,22,HISPANIC LATINO AMER,2.64,2.64,2.64,2.64,3.01,,,Yes,5th Year
eb057acf-4d46-5ada-a7c3-a0776c557f33,M,18,22,ASIAN,2.72,2.72,2.9,2.72,3.09,,,,5th Year
ec4cdeb0-a192-536a-a949-8b5667472c33,M,18,22,CAUCASN,2.89,2.89,2.89,2.89,3.15,,,Yes,5th Year
f1728427-3659-517f-969e-16b8bc2e7573,F,18,22,ASIAN,2.95,2.95,3.13,2.95,3.1,,,Yes,5th Year
f3f996b3-72c5-5029-98e6-989f013c13ef,F,18,22,ASIAN,2.88,3.05,3.05,2.88,3.07,,,,5th Year
f7f75fcc-2b26-543d-9f0e-3ac2103c5ce4,F,18,22,HISPANIC LATINO AMER,2.75,2.75,2.75,2.75,3.16,,,,5th Year
f865e962-e596-55f8-942f-39fbfe40902a,M,18,22,HISPANIC LATINO AMER,2.47,2.6,3.03,2.9,3.18,,,,5th Year
f9754f41-f7f2-50ac-bdb6-9118848f9c21,M,18,22,HISPANIC LATINO AMER,2.67,2.67,2.85,2.67,3.07,,,,5th Year
fd759a2f-e812-51be-8f29-16453919eb98,M,18,22,ASIAN,2.77,2.77,3.03,2.77,3.18,Yes,,,5th Year
062a251f-c6a1-56e4-a907-7977aef0e185,M,18,,CAUCASN,2.62,2.46,2.49,2.62,2.62,,,,NA
084bc7e4-125f-5ab9-90cb-264db7dfc9df,F,18,,AFRO-AM,2.51,2.7,2.7,2.51,2.51,,,,NA
0961d123-18c1-5498-8717-5b47214569ff,M,18,,ASIAN,2.78,2.6,2.54,2.78,2.78,,,,NA
12cad66f-d195-549f-aa50-706d44dab65c,M,18,,CAUCASN,2.45,2.54,2.63,2.45,2.45,,,,NA
1d90d0a9-054e-5e2f-bdc1-d9e356416322,F,18,,CAUCASN,2.62,2.47,2.5,2.62,2.62,,,,NA
1de4ee7b-89e6-5d83-bccf-4f36fd1bd811,M,18,,CAUCASN,2.63,2.51,2.58,2.63,2.63,,,,NA
3adcad2a-d370-514a-ae03-fa9fadfd99fe,M,18,,ASIAN,2.79,2.7,2.7,2.79,2.79,,,,NA
3b4a0e8e-c1d4-5e02-abd4-7668448cf9fe,M,18,,HISPANIC LATINO AMER,2.49,2.66,2.7,2.49,2.49,,,,NA
3debe140-fb7a-5b51-867e-0334ef21d350,M,18,,ASIAN,2.78,2.61,2.59,2.78,2.78,,,,NA
4000d6f7-c347-5378-b3d5-c790fb47c4ae,M,18,,HISPANIC LATINO AMER,2.45,2.55,2.65,2.45,2.45,,,,NA
40b0b57a-4a2b-5cc6-9f31-71b823771b6f,M,18,,HISPANIC LATINO AMER,2.74,2.9,2.9,2.74,2.74,,,,NA
43151174-cf04-5c96-8870-5cf9e27ffc01,M,18,,ASIAN,2.48,2.63,2.64,2.48,2.48,,,,NA
579e1661-dbe2-5173-8807-5f6dd1461500,F,18,,ASIAN,2.72,2.72,2.84,2.72,2.72,,,,NA
68e47808-1cef-51ff-9d98-5ee5d846b1f3,M,18,,HISPANIC LATINO AMER,2.48,2.64,2.64,2.48,2.48,,,,NA
69907ad6-041d-5173-a5ef-0e136cada964,M,18,,HISPANIC LATINO AMER,2.61,2.61,2.56,2.61,2.61,,,,NA
7686fcb6-ae83-5f2b-b225-43bf02480913,M,18,,HISPANIC LATINO AMER,2.72,2.72,2.78,2.72,2.72,,,,NA
78f0e1c8-0813-50f5-922c-899d39534779,M,18,,HISPANIC LATINO AMER,2.62,2.48,3.25,2.62,2.62,,,,NA
8717f84e-b4b5-5ed1-833d-75ee98439696,M,18,,HISPANIC LATINO AMER,2.6,2.6,2.6,2.6,2.6,,,,NA
89205b2d-376f-5f5f-ab57-2a6a702c7eee,F,18,,HISPANIC LATINO AMER,2.78,2.62,2.62,2.78,2.78,,,,NA
8ec766cb-e71a-5d04-9834-7b0c4ea704cf,M,18,,CAUCASN,2.6,2.6,2.5,2.6,2.6,,,,NA
948648d7-c8ae-554e-8179-41a10c52eab7,M,18,,HISPANIC LATINO AMER,2.63,2.52,2.6,2.63,2.63,,,,NA
96814640-b314-5adc-9641-cc9de905bd5d,M,18,,HISPANIC LATINO AMER,2.63,2.53,2.62,2.63,2.63,,,,NA
9873cf56-edc6-5678-844a-e895298d5d16,M,18,,HISPANIC LATINO AMER,2.99,2.99,2.99,2.99,2.99,,,,NA
9d2c70b7-ba88-5a9f-8afa-1f69b50c9c71,M,18,,CAUCASN,2.61,2.61,2.57,2.61,2.61,,,,NA
9dea7c73-8af3-5c10-8264-86bd7eaaa3f5,F,18,,ASIAN,2.78,2.63,2.66,2.78,2.78,,,,NA
9f429859-d8be-51b5-be40-8b8f140abf49,M,18,,ASIAN,2.93,2.93,2.93,2.93,2.93,,,,NA
a333da1f-9129-5a00-b3d1-9009b78c758f,M,18,,HISPANIC LATINO AMER,2.99,2.99,2.99,2.99,2.99,,,,NA
a501c9e5-2ed0-5cab-a487-947bbc70c23b,F,18,,ASIAN,2.61,2.4,2.43,2.61,2.61,,,,NA
ab21fa30-4da7-59df-98e1-0eae602eb41c,M,18,,CAUCASN,2.61,2.41,2.44,2.61,2.61,,,,NA
add3bb11-2201-5367-ae40-fbaab4d1e34a,M,18,,HISPANIC LATINO AMER,2.63,2.54,2.64,2.63,2.63,,,,NA
b22460af-ecc5-560d-96d6-790996788343,F,18,,ASIAN,2.91,2.88,2.82,2.91,2.91,,,,NA
b2ebf2c7-086a-515d-824a-1f8458286c5d,M,18,,CAUCASN,2.63,2.55,2.8,2.63,2.63,,,,NA
c033c65e-d530-5766-b7ad-5b4d4d5c6ee8,M,18,,HISPANIC LATINO AMER,2.63,2.56,2.45,2.63,2.63,,,,NA
c4ca7b7f-9176-5800-8de1-6f656f179acc,M,18,,AFRO-AM,2.43,2.51,2.57,2.43,2.43,,,,NA
c562dead-42af-519d-9ce8-d21372edcb22,M,18,,CAUCASN,2.73,2.84,2.84,2.73,2.73,,,,NA
cb70cccc-86a1-500d-b922-5de97c7c0e76,F,18,,CAUCASN,2.65,2.71,2.75,2.65,2.65,,,,NA
cd48741b-a4c3-581d-b1ab-65f29183be88,M,18,,ASIAN,2.73,2.85,2.81,2.73,2.73,,,,NA
d0fd00eb-5a01-5163-9a72-f94e7cda1646,F,18,,HISPANIC LATINO AMER,2.65,2.72,2.95,2.65,2.65,,,,NA
da3d9d8f-36d0-5314-9b8d-f0451dfafa11,M,18,,ASIAN,2.99,2.99,2.99,2.99,2.99,,,,NA
e0e72e6a-e8a6-5210-a988-0719fe07ae5a,M,18,,HISPANIC LATINO AMER,2.73,2.86,2.81,2.73,2.73,,,,NA
e2b153da-c76f-5aa9-b1dd-dfba1f88b44c,M,18,,HISPANIC LATINO AMER,2.69,2.69,3.12,2.69,2.69,,,,NA
e46e260b-1451-5d95-ba21-ff808f8ea4c3,F,18,,HISPANIC LATINO AMER,2.69,2.69,3.13,2.69,2.69,,,,NA
e9f3973f-caa9-596b-9bfb-962c92d7fe34,M,18,,ASIAN,2.45,2.56,2.67,2.45,2.45,,,,NA
f66e8cba-d178-56b4-96e6-104ca400b0af,M,18,,ASIAN,2.61,2.42,2.31,2.8,2.61,,,,NA
